código,fecha,dia,mes,año,servicio,Servicio resumido,ciudad,estado,municipio,Región,Columna1,medio,tipo de evento,Evento resumido,periodista,vocero,población vulnerable,Número de personas afectadas,Unidad de medida,gremio u organización,tipo de institución,Tipo de registro,url,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
,2019/05/15,15.0,5.0,2019.0,TELECOMUNICACIONES,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,SERVICIO MALA CALIDAD,Servicio de mala calidad,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/movistar-presenta-fallas-desde-hace-dias/,,,,,,,,,,,,,,,
,2019/06/01,1.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/calle-de-los-frenos-llena-de-basura/,,,,,,,,,,,,,,,
,2019/06/02,2.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,EL PITAZO,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-san-rafael-incomodos-por-la-basura/,,,,,,,,,,,,,,,
,2019/06/03,3.0,6.0,2019.0,INTERNET HOGAR,Telecomunicaciones,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/reportan-fallas-de-internet-en-paratepuy/,,,,,,,,,,,,,,,
,2019/06/04,4.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-villa-colombia-no-toleran-la-basura/,,,,,,,,,,,,,,,
,2019/06/05,5.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/calles-de-castillito-inundadas-de-basura/,,,,,,,,,,,,,,,
,2019/06/09,9.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,1,CENTRO COMERCIAL,,,Evento,https://primicia.com.ve/guayana/ciudad/mercado-de-unare-colapsa-en-basura/,,,,,,,,,,,,,,,
,2019/06/16,16.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/basura-afecta-ventas-en-mercado-de-chirica/,,,,,,,,,,,,,,,
,2019/06/17,17.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/villa-colombia-entre-basura-y-aguas-negras/,,,,,,,,,,,,,,,
,2019/06/17,17.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/villa-colombia-entre-basura-y-aguas-negras/,,,,,,,,,,,,,,,
,2019/06/19,19.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/basura-y-pozos-de-agua-en-los-alacranes/,,,,,,,,,,,,,,,
,2019/06/23,23.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/curagua-llena-de-basura/,,,,,,,,,,,,,,,
,2019/06/24,24.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/villa-brasil-entre-aguas-servidas-y-basura/,,,,,,,,,,,,,,,
,2019/06/25,25.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/san-lorenzo-vive-ahogado-en-dificultades/,,,,,,,,,,,,,,,
,2019/06/26,26.0,6.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sector-24-de-julio-sin-agua-potable/,,,,,,,,,,,,,,,
,2019/06/27,27.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/ciudad-guayana-invadida-de-moscas-por-basura-acumulada/,,,,,,,,,,,,,,,
,2019/06/27,27.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,ENEFERMEDAD ASOCIADA,Enfermedad asociada,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/ciudad-guayana-invadida-de-moscas-por-basura-acumulada/,,,,,,,,,,,,,,,
,2019/06/29,29.0,6.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,EL PITAZO,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sin-agua-potable-en-la-victoria/,,,,,,,,,,,,,,,
,2019/06/30,30.0,6.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/acumulacion-de-desechos-aumentan-en-guaiparo/,,,,,,,,,,,,,,,
,2019/07/02,2.0,7.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-san-rafael-incomodos-por-la-basura/,,,,,,,,,,,,,,,
,2019/07/04,4.0,7.0,2019.0,AGUA,Agua,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/siete-comunidades-sin-agua-potable-en-santa-maria/,,,,,,,,,,,,,,,
,2019/07/07,7.0,7.0,2019.0,ELECTRICIDAD,Electricidad,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/reportan-fallas-electricas-en-zonas-de-puerto-ordaz/,,,,,,,,,,,,,,,
,2019/07/08,8.0,7.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/caida-de-tension-deja-sin-agua-a-varias-parroquias-de-puerto-ordaz/,,,,,,,,,,,,,,,
,2019/07/08,8.0,7.0,2019.0,ASEO URBANO ,Aseo urbano,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/desechos-solidos-contaminan-via-publica-en-unare/,,,,,,,,,,,,,,,
,2019/07/09,9.0,7.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/persiste-ausencia-de-agua-en-ciudad-guayana/,,,,,,,,,,,,,,,
,2019/07/10,10.0,7.0,2019.0,ELECTRICIDAD,Electricidad,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/10-horas-sin-luz-en-sectores-de-upata/,,,,,,,,,,,,,,,
,2019/07/11,11.0,7.0,2019.0,GAS,Gas doméstico,GUANARE,PORTUGUESA,GUANARE,Los Llanos,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/vecinos-de-guanare-reclaman-suministro-de-gas-domestico/,,,,,,,,,,,,,,,
,2019/07/11,11.0,7.0,2019.0,GAS,Gas doméstico,GUANARE,PORTUGUESA,GUANARE,Los Llanos,PORTAL WEB,PRIMICIA,DENUNCIA COBRO EN DIVISAS,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/vecinos-de-guanare-reclaman-suministro-de-gas-domestico/,,,,,,,,,,,,,,,
,2019/07/12,12.0,7.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/basura-invade-a-los-sabanales/,,,,,,,,,,,,,,,
,2019/07/12,12.0,7.0,2019.0,ELECTRICIDAD,Electricidad,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/unare-sin-luz-por-seis-horas/,,,,,,,,,,,,,,,
,2019/07/14,14.0,7.0,2019.0,ASEO URBANO ,Aseo urbano,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/peligro-y-contaminacion-en-villa-brasil/,,,,,,,,,,,,,,,
,2019/07/14,14.0,7.0,2019.0,ELECTRICIDAD,Electricidad,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/sin-electricidad-en-sector-el-buey/,,,,,,,,,,,,,,,
,2019/07/16,16.0,7.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/villa-colombia-sin-agua-potable/,,,,,,,,,,,,,,,
,2019/07/16,16.0,7.0,2019.0,ASEO URBANO ,Aseo urbano,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/villa-colombia-sin-agua-potable/,,,,,,,,,,,,,,,
,2019/07/24,24.0,7.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/guayana-sin-agua-luego-del-apagon/,,,,,,,,,,,,,,,
,2019/07/24,24.0,7.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/guayana-sin-agua-luego-del-apagon/,,,,,,,,,,,,,,,
,2019/07/27,27.0,7.0,2019.0,ASEO URBANO ,Aseo urbano,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-unare-luchan-contra-la-basura/,,,,,,,,,,,,,,,
,2019/07/30,30.0,7.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/denuncian-basura-e-inseguridad-en-manoa/,,,,,,,,,,,,,,,
,2019/07/30,30.0,7.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sin-agua-en-san-felix-por-caida-de-tension/,,,,,,,,,,,,,,,
,2019/07/31,31.0,7.0,2019.0,GAS,Gas doméstico,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/protestan-por-fallas-de-servicios-basicos/,,,,,,,,,,,,,,,
,2019/07/31,31.0,7.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/protestan-por-fallas-de-servicios-basicos/,,,,,,,,,,,,,,,
,2019/08/22,22.0,8.0,2019.0,AGUA,Agua,SIERRA IMATACA,DELTA AMACURO,CASACOIMA,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/comunidad-de-rio-claro-sin-agua/,,,,,,,,,,,,,,,
,2019/08/23,23.0,8.0,2019.0,GAS,Gas doméstico,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA ALTO COSTO SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/economia/aumento-de-gas-domestico/,,,,,,,,,,,,,,,
,2019/08/28,28.0,8.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/reparacion-de-fuga-deja-sin-agua-a-parroquia-cachamay/,,,,,,,,,,,,,,,
,2019/08/31,31.0,8.0,2019.0,AGUA,Agua,EL PALMAR,BOLÍVAR,PADRE PEDRO CHIEN,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/sin-agua-potable-en-el-santuario/,,,,,,,,,,,,,,,
,2019/09/02,2.0,9.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sin-agua-en-la-antena/,,,,,,,,,,,,,,,
,2019/09/04,4.0,9.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/jardin-levante-sin-agua/,,,,,,,,,,,,,,,
,2019/09/06,6.0,9.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/basurero-entre-dos-instituciones/,,,,,,,,,,,,,,,
,2019/09/06,6.0,9.0,2019.0,INTERNET HOGAR,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA SERVICIO MALA CALIDAD,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/basurero-entre-dos-instituciones/,,,,,,,,,,,,,,,
,2019/09/06,6.0,9.0,2019.0,TELEFONÍA FIJA,Telecomunicaciones,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA SERVICIO MALA CALIDAD,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/basurero-entre-dos-instituciones/,,,,,,,,,,,,,,,
,2019/09/08,8.0,9.0,2019.0,AGUA,Agua,EL PALMAR,BOLÍVAR,PADRE PEDRO CHIEN,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/siguen-sin-agua-en-el-palmar/,,,,,,,,,,,,,,,
,2019/09/08,8.0,9.0,2019.0,AGUA,Agua,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/20-de-upata-queda-sin-agua-por-fallas-en-acueducto-cupapucito/,,,,,,,,,,,,,,,
,2019/09/13,13.0,9.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sin-agua-en-vista-al-sol/,,,,,,,,,,,,,,,
,2019/09/13,13.0,9.0,2019.0,AGUA,Agua,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/en-el-casco-central-sigue-sin-agua/,,,,,,,,,,,,,,,
,2019/09/13,13.0,9.0,2019.0,ELECTRICIDAD,Electricidad,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/en-el-casco-central-sigue-sin-agua/,,,,,,,,,,,,,,,
,2019/09/18,18.0,9.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/ausencia-del-servicio-de-agua-potable-en-unare/,,,,,,,,,,,,,,,
,2019/09/19,19.0,9.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,198,FAMILIAS,,,Evento,https://primicia.com.ve/guayana/ciudad/pozo-verde-sin-agua-desde-hace-6-meses/,,,,,,,,,,,,,,,
,2019/09/20,20.0,9.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/zonas-de-puerto-ordaz-sin-agua/,,,,,,,,,,,,,,,
,2019/09/24,24.0,9.0,2019.0,GAS,Gas doméstico,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/especiales/si-no-protestamos-no-llega-el-gas/,,,,,,,,,,,,,,,
,2019/09/26,26.0,9.0,2019.0,AGUA,Agua,UPATA,BOLÍVAR,PIAR,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,420,FAMILIAS,,,Evento,https://primicia.com.ve/guayana/regiones/piedra-santa-maria-sin-agua-potable/,,,,,,,,,,,,,,,
,2019/09/28,28.0,9.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/nueva-chirica-sin-agua-potable/,,,,,,,,,,,,,,,
,2019/09/29,29.0,9.0,2019.0,AGUA,Agua,EL PALMAR,BOLÍVAR,PADRE PEDRO CHIEN,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/hidrobolivar-informa-ausencia-del-servicio-de-agua-en-el-palmar/,,,,,,,,,,,,,,,
,2019/09/29,29.0,9.0,2019.0,AGUA,Agua,CIUDAD BOLÍVAR,BOLÍVAR,HERES,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/regiones/hidrobolivar-informa-ausencia-del-servicio-de-agua-en-el-palmar/,,,,,,,,,,,,,,,
,2019/09/30,30.0,9.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/caida-de-tension-dejo-sin-agua-a-varias-parroquias-de-san-felix/,,,,,,,,,,,,,,,
,2019/10/01,1.0,10.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/zonas-de-san-felix-amanecieron-sin-agua/,,,,,,,,,,,,,,,
,2019/10/01,1.0,10.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/zonas-de-san-felix-amanecieron-sin-agua/,,,,,,,,,,,,,,,
,2019/10/02,2.0,10.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/habitantes-de-cambalache-protestan-por-agua-potable/,,,,,,,,,,,,,,,
,2019/10/02,2.0,10.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/habitantes-de-cambalache-protestan-por-agua-potable/,,,,,,,,,,,,,,,
,2019/10/03,3.0,10.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/protesta-por-agua-en-cambalache/,,,,,,,,,,,,,,,
,2019/10/04,4.0,10.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/especiales/aqui-todos-se-hacen-la-vista-gorda/,,,,,,,,,,,,,,,
,2019/10/04,4.0,10.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/especiales/aqui-todos-se-hacen-la-vista-gorda/,,,,,,,,,,,,,,,
,2019/10/05,5.0,10.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/abarrotada-de-basura-la-avenida-libertador/,,,,,,,,,,,,,,,
,2019/10/05,5.0,10.0,2019.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/cambalache-sigue-sin-soluciones-por-falta-de-agua/,,,,,,,,,,,,,,,
,2019/10/06,6.0,10.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/la-unidad-rodeada-de-basura/,,,,,,,,,,,,,,,
,2019/10/06,6.0,10.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/especiales/agua-falla-constantemente-en-zonas-de-simon-bolivar/,,,,,,,,,,,,,,,
,2019/10/07,7.0,10.0,2019.0,ASEO URBANO ,Aseo urbano,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/avenida-dalla-costa-contaminada/,,,,,,,,,,,,,,,
,2019/10/07,7.0,10.0,2019.0,AGUA,Agua,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,FALTA DE SERVICIO,Falta de servicio,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/sin-agua-un-95-de-las-malvinas/,,,,,,,,,,,,,,,
